Datetime,Open,High,Low,Close,Volume
2023-01-02 22:59:00,4175.75,4176.00,4175.50,4176.00,65
2023-01-02 23:00:00,4176.25,4176.75,4176.00,4176.25,143
2023-01-02 23:01:00,4176.00,4177.00,4176.00,4176.75,106
2023-01-02 23:02:00,4176.50,4176.50,4175.50,4175.75,83
2023-01-02 23:03:00,4175.75,4176.50,4175.25,4175.50,99
2023-01-02 23:04:00,4175.50,4175.50,4174.75,4175.00,64
2023-01-02 23:05:00,4175.00,4175.75,4175.00,4175.75,108
2023-01-02 23:06:00,4175.75,4175.75,4175.25,4175.25,71
2023-01-02 23:07:00,4175.00,4175.00,4173.25,4173.25,306
2023-01-02 23:08:00,4173.25,4173.75,4173.00,4173.50,244
2023-01-02 23:09:00,4173.50,4173.50,4173.00,4173.25,70
2023-01-02 23:10:00,4173.25,4174.00,4173.25,4173.75,64
2023-01-02 23:11:00,4173.50,4174.50,4173.50,4174.00,87
2023-01-02 23:12:00,4173.75,4174.25,4173.50,4173.50,64
2023-01-02 23:13:00,4173.75,4174.00,4173.75,4174.00,37
2023-01-02 23:14:00,4174.00,4174.25,4174.00,4174.25,21
2023-01-02 23:15:00,4174.25,4175.00,4174.25,4174.50,79
2023-01-02 23:16:00,4174.25,4174.75,4174.25,4174.75,46
2023-01-02 23:17:00,4174.50,4174.75,4174.25,4174.25,41
2023-01-02 23:18:00,4174.00,4174.00,4173.50,4173.75,52
2023-01-02 23:19:00,4174.00,4174.75,4174.00,4174.75,73
2023-01-02 23:20:00,4174.75,4175.50,4174.75,4174.75,116
2023-01-02 23:21:00,4174.75,4175.00,4174.50,4175.00,22
2023-01-02 23:22:00,4174.75,4175.00,4174.50,4174.50,55
2023-01-02 23:23:00,4174.50,4174.75,4174.25,4174.50,17
2023-01-02 23:24:00,4174.50,4174.75,4174.50,4174.50,11
2023-01-02 23:25:00,4174.75,4175.25,4174.75,4175.00,60
2023-01-02 23:26:00,4174.75,4175.50,4174.75,4175.00,44
2023-01-02 23:27:00,4175.00,4175.00,4174.50,4174.50,17
2023-01-02 23:28:00,4174.50,4174.75,4174.25,4174.75,42
